t,u,pH
0.0,11,3.354340449708149
0.1,11,3.3726066564382218
0.2,11,3.3908531267507156
0.30000000000000004,11,3.4090504116040066
0.4,11,3.427169884764637
0.5,11,3.445184139661369
0.6000000000000001,11,3.4630673378141905
0.7000000000000001,11,3.4807954980311058
0.8,11,3.4983467197157148
0.9,11,3.515701337850819
1.0,11,3.5328420111122902
1.1,11,3.5497537478162617
1.2000000000000002,11,3.5664238768284955
1.3,11,3.582841972108697
1.4000000000000001,11,3.598999740270721
1.5,11,3.6148908805325513
1.6,11,3.630510925869145
1.7000000000000002,11,3.645857073239628
1.8,11,3.660928009599404
1.9000000000000001,11,3.675723739163724
2.0,11,3.690245416166591
2.1,11,3.704495186229672
2.2,11,3.7184760384635447
2.3000000000000003,11,3.7321916695880737
2.4000000000000004,11,3.7456463606826085
2.5,11,3.75884486665085
2.6,11,3.7717923180935418
2.7,11,3.78449413500507
2.8000000000000003,11,3.79695595152743
2.9000000000000004,11,3.809183550887558
3.0,11,3.8211828095945015
3.1,11,3.8329596499664014
3.2,11,3.8445200000815727
3.3000000000000003,11,3.855869760293059
3.4000000000000004,11,3.8670147755042916
3.5,11,3.8779608124688982
3.6,11,3.8887135414460094
3.7,11,3.8992785216104533
3.8000000000000003,11,3.9096611896828857
3.9000000000000004,11,3.9198668513068116
4.0,11,3.929900674756786
4.1000000000000005,11,3.939767686614456
4.2,11,3.949472769096404
4.3,11,3.9590206587600885
4.4,11,3.9684159463517927
4.5,11,3.977663077593674
4.6000000000000005,11,3.9867663547361483
4.7,11,3.9957299387273033
4.800000000000001,11,4.004557851873189
4.9,11,4.013253980882045
5.0,11,4.021822080202118
5.1000000000000005,11,4.030265775577064
5.2,11,4.038588567755186
5.300000000000001,11,4.046793836299358
5.4,11,4.054884843453465
5.5,11,4.062864738028937
5.6000000000000005,11,4.07073655928147
5.7,11,4.07850324075365
5.800000000000001,11,4.086167614063885
5.9,11,4.093732412626069
6.0,11,4.101200275287785
6.1000000000000005,11,4.108573749877652
6.2,11,4.115855296654862
6.300000000000001,11,4.123047291655877
6.4,11,4.130152029934966
6.5,11,4.137171728696613
6.6000000000000005,11,4.144108530318929
6.7,11,4.15096450526821
6.800000000000001,11,4.157741654905414
6.9,11,4.164441914186076
7.0,11,4.171067154255535
7.1000000000000005,11,4.177619184941812
7.2,11,4.184099757148731
7.300000000000001,11,4.190510565152101
7.4,11,4.196853248801927
7.5,11,4.20312939563374
7.6000000000000005,11,4.209340542892174
7.7,11,4.215488179469972
7.800000000000001,11,4.22157374776558
7.9,11,4.227598645462484
8.0,11,4.233564227233388
8.1,11,4.239471806372287
8.200000000000001,11,4.245322656357402
8.3,11,4.2511180123479
8.4,11,4.2568590726171935
8.5,11,4.262546999925561
8.6,11,4.26818292283473
8.700000000000001,11,4.273767936966953
8.8,11,4.279303106211038
8.9,11,4.284789463877676
9.0,11,4.290228013806332
9.1,11,4.295619731425871
9.200000000000001,11,4.300965564770977
9.3,11,4.306266435456375
9.4,11,4.311523239610738
9.5,11,4.316736848772106
9.600000000000001,11,4.32190811074655
9.700000000000001,11,4.327037850431732
9.8,11,4.332126870606948
9.9,11,4.337175952691163
10.0,11,4.34218585747047
10.100000000000001,11,4.347157325796356
10.200000000000001,11,4.35209107925606
10.3,11,4.356987820816302
10.4,11,4.361848235441543
10.5,11,4.366672990687909
10.600000000000001,11,4.371462737273886
10.700000000000001,11,4.376218109628767
10.8,11,4.380939726419873
10.9,11,4.385628191059452
11.0,11,4.390284092192151
11.100000000000001,11,4.394908004163913
11.200000000000001,11,4.399500487473102
11.3,11,4.404062089204616
11.4,11,4.408593343447737
11.5,11,4.413094771698387
11.600000000000001,11,4.4175668832464945
11.700000000000001,11,4.4220101755490635
11.8,11,4.426425134589578
11.9,11,4.430812235224304
12.0,11,4.435171941516043
12.100000000000001,11,4.439504707055863
12.200000000000001,11,4.443810975273289
12.3,11,4.44809117973546
12.4,11,4.452345744435678
12.5,11,4.456575084071798
12.600000000000001,11,4.460779604314872
12.700000000000001,11,4.464959702068436
12.8,11,4.469115765718815
12.9,11,4.473248175376831
13.0,11,4.477357303111218
13.100000000000001,11,4.481443513174106
13.200000000000001,11,4.485507162218872
13.3,11,4.489548599510662
13.4,11,4.4935681671298715
13.5,11,4.497566200168863
13.600000000000001,11,4.501543026922167
13.700000000000001,11,4.505498969070437
13.8,11,4.50943434185839
13.9,11,4.513349454266958
14.0,11,4.517244609179874
14.100000000000001,11,4.521120103544906
14.200000000000001,11,4.5249762285299315
14.3,11,4.528813269674063
14.4,11,4.532631507033979
14.5,11,4.5364312153256705
14.600000000000001,11,4.540212664061753
14.700000000000001,11,4.543976117684504
14.8,11,4.547721835694797
14.9,11,4.55145007277707
15.0,11,4.555161078920471
15.100000000000001,11,4.5588550995363235
15.200000000000001,11,4.562532375572038
15.3,11,4.566193143621606
15.4,11,4.56983763603278
15.5,11,4.5734660810110705
15.600000000000001,11,4.577078702720672
15.700000000000001,11,4.5806757213824145
15.8,11,4.584257353368847
15.9,11,4.587823811296565
16.0,11,4.591375304115856
16.1,11,4.594912037197767
16.2,11,4.598434212418683
16.3,11,4.601942028242494
16.400000000000002,11,4.6054356798004354
16.5,11,4.60891535896868
16.6,11,4.612381254443755
16.7,11,4.615833551815856
16.8,11,4.619272433640133
16.900000000000002,11,4.6226980795060015
17.0,11,4.626110666104563
17.1,11,4.629510367294181
17.2,11,4.632897354164269
17.3,11,4.636271795097377
17.400000000000002,11,4.639633855829585
17.5,11,4.642983699509301
17.6,11,4.646321486754493
17.7,11,4.649647375708399
17.8,11,4.652961522093784
17.900000000000002,11,4.656264079265765
18.0,11,4.659555198263273
18.1,11,4.662835027859174
18.2,11,4.666103714609102
18.3,11,4.669361402899041
18.400000000000002,11,4.672608234991689
18.5,11,4.675844351071654
18.6,11,4.679069889289508
18.7,11,4.682284985804726
18.8,11,4.685489774827561
18.900000000000002,11,4.688684388659882
19.0,11,4.691868957734994
19.1,11,4.695043610656481
19.200000000000003,11,4.698208474236103
19.3,11,4.701363673530766
19.400000000000002,11,4.704509331878602
19.5,11,4.707645570934171
19.6,11,4.7107725107028315
19.700000000000003,11,4.71389026957428
19.8,11,4.716998964355303
19.900000000000002,11,4.720098710301752
20.0,11,4.723189621149769
20.1,11,4.726271809146285
20.200000000000003,11,4.729345385078805
20.3,11,4.73241045830451
20.400000000000002,11,4.735467136778684
20.5,11,4.738515527082502
20.6,11,4.741555734450164
20.700000000000003,11,4.744587862795441
20.8,11,4.747612014737607
20.900000000000002,11,4.750628291626791
21.0,11,4.753636793568768
21.1,11,4.756637619449204
21.200000000000003,11,4.759630866957354
21.3,11,4.762616632609255
21.400000000000002,11,4.765595011770401
21.5,11,4.768566098677933
21.6,11,4.771529986462348
21.700000000000003,11,4.774486767168742
21.8,11,4.7774365317776
21.900000000000002,11,4.780379370225141
22.0,11,4.783315371423236
22.1,11,4.786244623278914
22.200000000000003,11,4.789167212713443
22.3,11,4.792083225681036
22.400000000000002,11,4.794992747187156
22.5,11,4.797895861306446
22.6,11,4.8007926512003
22.700000000000003,11,4.803683199134071
22.8,11,4.806567586493933
22.900000000000002,11,4.809445893803404
23.0,11,4.812318200739541
23.1,11,4.81518458614881
23.200000000000003,11,4.818045128062646
23.3,11,4.820899903712708
23.400000000000002,11,4.823748989545829
23.5,11,4.826592461238691
23.6,11,4.829430393712198
23.700000000000003,11,4.832262861145594
23.8,11,4.835089936990295
23.900000000000002,11,4.83791169398347
24.0,11,4.840728204161365
24.1,11,4.843539538872369
24.200000000000003,11,4.846345768789856
24.3,11,4.849146963924771
24.400000000000002,11,4.851943193637996
24.5,11,4.85473452665249
24.6,11,4.8575210310652075
24.700000000000003,11,4.860302774358804
24.8,11,4.863079823413131
24.900000000000002,11,4.8658522445165335
25.0,11,4.868620103376941
25.1,11,4.871383465132767
25.200000000000003,11,4.874142394363628
25.3,11,4.8768969551008645
25.400000000000002,11,4.879647210837893
25.5,11,4.882393224540379
25.6,11,4.885135058656234
25.700000000000003,11,4.887872775125458
25.8,11,4.890606435389806
25.900000000000002,11,4.893336100402306
