t,u,pH
0.0,1,3.354340449708149
0.1,1,3.3559000698832535
0.2,1,3.3574585611577827
0.30000000000000004,1,3.3590159023609303
0.4,1,3.3605720724233255
0.5,1,3.3621270503794123
0.6000000000000001,1,3.3636808153697997
0.7000000000000001,1,3.365233346643574
0.8,1,3.366784623560583
0.9,1,3.3683346255936835
1.0,1,3.369883332330955
1.1,1,3.371430723477878
1.2000000000000002,1,3.3729767788594804
1.3,1,3.374521478422441
1.4000000000000001,1,3.37606480223716
1.5,1,3.377606730499797
1.6,1,3.3791472435342613
1.7000000000000002,1,3.3806863217941725
1.8,1,3.382223945864778
1.9000000000000001,1,3.383760096464834
2.0,1,3.385294754448447
2.1,1,3.3868279008068725
2.2,1,3.3883595166702776
2.3000000000000003,1,3.3898895833094618
2.4000000000000004,1,3.3914180821375353
2.5,1,3.392944994711558
2.6,1,3.394470302734138
2.7,1,3.395993988054987
2.8000000000000003,1,3.3975160326724354
2.9000000000000004,1,3.399036418734902
3.0,1,3.4005551285423286
3.1,1,3.4020721445475637
3.2,1,3.4035874493577114
3.3000000000000003,1,3.405101025735434
3.4000000000000004,1,3.406612856600211
3.5,1,3.4081229250295606
3.6,1,3.4096312142602114
3.7,1,3.411137707689238
3.8000000000000003,1,3.4126423888751503
3.9000000000000004,1,3.4141452415389413
4.0,1,3.415646249565092
4.1000000000000005,1,3.4171453970025345
4.2,1,3.41864266806557
4.3,1,3.4201380471347504
4.4,1,3.4216315187577093
4.5,1,3.423123067649958
4.6000000000000005,1,3.424612678695638
4.7,1,3.4261003369482275
4.800000000000001,1,3.4275860276312127
4.9,1,3.429069736138713
5.0,1,3.4305514480360664
5.1000000000000005,1,3.4320311490603768
5.2,1,3.4335088251210157
5.300000000000001,1,3.434984462300087
5.4,1,3.436458046852851
5.5,1,3.4379295652081088
5.6000000000000005,1,3.4393990039685467
5.7,1,3.440866349911042
5.800000000000001,1,3.4423315899869307
5.9,1,3.4437947113222327
6.0,1,3.445255701217848
6.1000000000000005,1,3.4467145471497056
6.2,1,3.448171236768879
6.300000000000001,1,3.4496257579016683
6.4,1,3.451078098549639
6.5,1,3.4525282468896314
6.6000000000000005,1,3.453976191273732
6.7,1,3.4554219202292056
6.800000000000001,1,3.4568654224584017
6.9,1,3.4583066868386187
7.0,1,3.459745702421938
7.1000000000000005,1,3.461182458435026
7.2,1,3.4626169442788997
